state,year,month,n_incidents,n_injured,n_killed,incidents_per_capita,injured_per_capita,killed_per_capita
Oklahoma,2014,2,7,3,7,1.8049671147884307,0.7735573349093274,1.8049671147884307
Oklahoma,2014,3,9,0,9,2.3206720047279825,0,2.3206720047279825
Oklahoma,2014,4,6,0,6,1.5471146698186549,0,1.5471146698186549
Oklahoma,2014,5,7,0,7,1.8049671147884307,0,1.8049671147884307
Oklahoma,2014,6,8,2,8,2.0628195597582066,0.5157048899395517,2.0628195597582066
Oklahoma,2014,7,7,1,8,1.8049671147884307,0.25785244496977583,2.0628195597582066
Oklahoma,2014,8,15,0,16,3.8677866745466374,0,4.125639119516413
Oklahoma,2014,9,8,1,8,2.0628195597582066,0.25785244496977583,2.0628195597582066
Oklahoma,2014,10,15,6,17,3.8677866745466374,1.5471146698186549,4.383491564486189
Oklahoma,2014,11,12,0,13,3.0942293396373097,0,3.3520817846070856
Oklahoma,2014,12,9,0,8,2.3206720047279825,0,2.0628195597582066
Oklahoma,2015,1,11,0,12,2.813659035682312,0,3.0694462207443407
Oklahoma,2015,2,6,4,6,1.5347231103721704,1.0231487402481136,1.5347231103721704
Oklahoma,2015,3,17,3,19,4.348382146054482,0.7673615551860852,4.859956516178539
Oklahoma,2015,4,9,1,10,2.3020846655582554,0.2557871850620284,2.557871850620284
Oklahoma,2015,5,8,1,8,2.0462974804962273,0.2557871850620284,2.0462974804962273
Oklahoma,2015,6,14,0,14,3.5810205908683974,0,3.5810205908683974
Oklahoma,2015,7,18,4,18,4.604169331116511,1.0231487402481136,4.604169331116511
Oklahoma,2015,8,9,0,10,2.3020846655582554,0,2.557871850620284
Oklahoma,2015,9,15,0,16,3.836807775930426,0,4.092594960992455
Oklahoma,2015,10,15,3,16,3.836807775930426,0.7673615551860852,4.092594960992455
Oklahoma,2015,11,12,3,12,3.0694462207443407,0.7673615551860852,3.0694462207443407
Oklahoma,2015,12,17,0,17,4.348382146054482,0,4.348382146054482
Oklahoma,2016,1,13,3,14,3.31097913038916,0.7640721070128831,3.5656698327267877
Oklahoma,2016,2,15,0,17,3.8203605350644154,0,4.32974193973967
Oklahoma,2016,3,13,2,14,3.31097913038916,0.5093814046752554,3.5656698327267877
Oklahoma,2016,4,8,1,8,2.0375256187010216,0.2546907023376277,2.0375256187010216
Oklahoma,2016,5,15,3,17,3.8203605350644154,0.7640721070128831,4.32974193973967
Oklahoma,2016,6,12,3,14,3.0562884280515323,0.7640721070128831,3.5656698327267877
Oklahoma,2016,7,6,2,6,1.5281442140257662,0.5093814046752554,1.5281442140257662
Oklahoma,2016,8,29,3,34,7.386030367791203,0.7640721070128831,8.65948387947934
Oklahoma,2016,9,9,0,9,2.2922163210386493,0,2.2922163210386493
Oklahoma,2016,10,17,8,18,4.32974193973967,2.0375256187010216,4.5844326420772985
Oklahoma,2016,11,14,2,16,3.5656698327267877,0.5093814046752554,4.075051237402043
Oklahoma,2016,12,20,2,23,5.093814046752554,0.5093814046752554,5.8578861537654365
Oklahoma,2017,1,19,4,25,4.832987223616723,1.017470994445626,6.359193715285162
Oklahoma,2017,2,8,1,8,2.034941988891252,0.2543677486114065,2.034941988891252
Oklahoma,2017,3,14,7,17,3.5611484805596905,1.7805742402798452,4.32425172639391
Oklahoma,2017,4,13,4,15,3.306780731948284,1.017470994445626,3.815516229171097
Oklahoma,2017,5,16,2,18,4.069883977782504,0.508735497222813,4.578619475005317
Oklahoma,2017,6,26,2,26,6.613561463896568,0.508735497222813,6.613561463896568
Oklahoma,2017,7,7,1,8,1.7805742402798452,0.2543677486114065,2.034941988891252
Oklahoma,2017,8,10,2,10,2.5436774861140647,0.508735497222813,2.5436774861140647
Oklahoma,2017,9,17,1,17,4.32425172639391,0.2543677486114065,4.32425172639391
Oklahoma,2017,10,18,4,18,4.578619475005317,1.017470994445626,4.578619475005317
Oklahoma,2017,11,13,2,15,3.306780731948284,0.508735497222813,3.815516229171097
Oklahoma,2017,12,8,2,8,2.034941988891252,0.508735497222813,2.034941988891252
Georgia,2014,1,21,4,21,2.0859660376916183,0.39732686432221304,2.0859660376916183
Georgia,2014,2,12,0,12,1.191980592966639,0,1.191980592966639
Georgia,2014,3,34,12,37,3.3772783467388106,1.191980592966639,3.6752734949804706
Georgia,2014,4,32,8,34,3.1786149145777043,0.7946537286444261,3.3772783467388106
Georgia,2014,5,34,22,39,3.3772783467388106,2.1852977537721716,3.873936927141577
Georgia,2014,6,35,9,35,3.476610062819364,0.8939854447249793,3.476610062819364
Georgia,2014,7,33,8,33,3.277946630658257,0.7946537286444261,3.277946630658257
Georgia,2014,8,38,12,39,3.7746052110610235,1.191980592966639,3.873936927141577
Georgia,2014,9,45,8,47,4.469927223624897,0.7946537286444261,4.668590655786003
Georgia,2014,10,34,9,37,3.3772783467388106,0.8939854447249793,3.6752734949804706
Georgia,2014,11,35,9,39,3.476610062819364,0.8939854447249793,3.873936927141577
Georgia,2014,12,28,9,31,2.7812880502554913,0.8939854447249793,3.079283198497151
Georgia,2015,1,34,13,40,3.3403917120165776,1.2772085957710444,3.9298726023724444
Georgia,2015,2,26,2,29,2.554417191542089,0.19649363011862223,2.849157636720022
Georgia,2015,3,33,6,37,3.2421448969572664,0.5894808903558667,3.635132157194511
Georgia,2015,4,28,8,33,2.750910821660711,0.7859745204744889,3.2421448969572664
Georgia,2015,5,36,8,37,3.5368853421352,0.7859745204744889,3.635132157194511
Georgia,2015,6,42,15,42,4.126366232491066,1.4737022258896666,4.126366232491066
Georgia,2015,7,41,9,42,4.028119417431755,0.8842213355338,4.126366232491066
Georgia,2015,8,39,13,41,3.831625787313133,1.2772085957710444,4.028119417431755
Georgia,2015,9,37,6,42,3.635132157194511,0.5894808903558667,4.126366232491066
Georgia,2015,10,34,8,37,3.3403917120165776,0.7859745204744889,3.635132157194511
Georgia,2015,11,45,8,49,4.421106677669,0.7859745204744889,4.814093937906244
Georgia,2015,12,38,7,38,3.733378972253822,0.6877277054151778,3.733378972253822
Georgia,2016,1,35,8,37,3.397434839626515,0.7765565347717749,3.5915739733194587
Georgia,2016,2,32,7,33,3.1062261390870995,0.679486967925303,3.2032957059335714
Georgia,2016,3,26,10,27,2.5238087380082685,0.9706956684647186,2.6208783048547404
Georgia,2016,4,24,1,27,2.3296696043153244,0.09706956684647186,2.6208783048547404
Georgia,2016,5,21,3,26,2.038460903775909,0.29120870053941555,2.5238087380082685
Georgia,2016,6,36,13,42,3.494504406472987,1.2619043690041343,4.076921807551818
Georgia,2016,7,36,4,37,3.494504406472987,0.38827826738588744,3.5915739733194587
Georgia,2016,8,42,12,47,4.076921807551818,1.1648348021576622,4.5622696417841775
Georgia,2016,9,30,7,32,2.912087005394156,0.679486967925303,3.1062261390870995
Georgia,2016,10,45,6,50,4.368130508091234,0.5824174010788311,4.8534783423235925
Georgia,2016,11,42,10,43,4.076921807551818,0.9706956684647186,4.17399137439829
Georgia,2016,12,50,10,52,4.8534783423235925,0.9706956684647186,5.047617476016537
Georgia,2017,1,34,9,42,3.2659867650689267,0.8645259084005983,4.034454239202792
Georgia,2017,2,38,4,41,3.650220502135859,0.38423373706693253,3.9383958049360586
Georgia,2017,3,31,4,34,2.9778114622687273,0.38423373706693253,3.2659867650689267
Georgia,2017,4,48,6,53,4.610804844803191,0.5763506056003989,5.091097016136857
Georgia,2017,5,42,10,45,4.034454239202792,0.9605843426673314,4.322629542002991
Georgia,2017,6,61,17,68,5.859564490270722,1.6329933825344634,6.531973530137853
Georgia,2017,7,41,5,42,3.9383958049360586,0.4802921713336657,4.034454239202792
Georgia,2017,8,48,11,52,4.610804844803191,1.0566427769340645,4.995038581870123
Georgia,2017,9,39,10,41,3.7462789364025926,0.9605843426673314,3.9383958049360586
Georgia,2017,10,56,13,58,5.379272318937056,1.2487596454675307,5.571389187470522
Georgia,2017,11,37,10,41,3.554162067869126,0.9605843426673314,3.9383958049360586
Georgia,2017,12,37,8,41,3.554162067869126,0.7684674741338651,3.9383958049360586
Michigan,2014,1,11,4,11,1.107771236780261,0.4028259042837312,1.107771236780261
Michigan,2014,2,14,1,17,1.4098906649930594,0.1007064760709328,1.7120100932058577
Michigan,2014,3,12,3,12,1.2084777128511937,0.3021194282127984,1.2084777128511937
Michigan,2014,4,18,1,20,1.8127165692767906,0.1007064760709328,2.0141295214186563
Michigan,2014,5,24,7,25,2.4169554257023873,0.7049453324965297,2.5176619017733204
Michigan,2014,6,25,7,26,2.5176619017733204,0.7049453324965297,2.618368377844253
Michigan,2014,7,23,9,25,2.3162489496314547,0.9063582846383953,2.5176619017733204
Michigan,2014,8,24,11,26,2.4169554257023873,1.107771236780261,2.618368377844253
Michigan,2014,9,23,11,23,2.3162489496314547,1.107771236780261,2.3162489496314547
Michigan,2014,10,20,9,21,2.0141295214186563,0.9063582846383953,2.114835997489589
Michigan,2014,11,23,2,24,2.3162489496314547,0.2014129521418656,2.4169554257023873
Michigan,2014,12,27,7,29,2.7190748539151857,0.7049453324965297,2.9204878060570514
Michigan,2015,1,24,1,27,2.4165010776084492,0.10068754490035205,2.718563712309505
Michigan,2015,2,12,3,14,1.2082505388042246,0.30206263470105615,1.4096256286049287
Michigan,2015,3,24,11,26,2.4165010776084492,1.1075629939038725,2.617876167409153
Michigan,2015,4,26,3,29,2.617876167409153,0.30206263470105615,2.9199388021102095
Michigan,2015,5,24,8,24,2.4165010776084492,0.8055003592028164,2.4165010776084492
Michigan,2015,6,22,14,24,2.215125987807745,1.4096256286049287,2.4165010776084492
Michigan,2015,7,17,5,17,1.711688263305985,0.5034377245017603,1.711688263305985
Michigan,2015,8,37,14,38,3.7254391613130258,1.4096256286049287,3.826126706213378
Michigan,2015,9,33,3,36,3.3226889817116176,0.30206263470105615,3.6247516164126736
Michigan,2015,10,17,1,17,1.711688263305985,0.10068754490035205,1.711688263305985
Michigan,2015,11,18,3,18,1.8123758082063368,0.30206263470105615,1.8123758082063368
Michigan,2015,12,19,4,21,1.913063353106689,0.4027501796014082,2.1144384429073932
Michigan,2016,1,19,0,19,1.9094381618904082,0,1.9094381618904082
Michigan,2016,2,16,5,21,1.607947925802449,0.5024837268132653,2.110431652615714
Michigan,2016,3,20,6,21,2.009934907253061,0.6029804721759183,2.110431652615714
Michigan,2016,4,28,11,31,2.8139088701542856,1.1054641989891836,3.115399106242245
Michigan,2016,5,27,9,27,2.7134121247916325,0.9044707082638775,2.7134121247916325
Michigan,2016,6,19,7,23,1.9094381618904082,0.7034772175385714,2.3114251433410202
Michigan,2016,7,21,2,23,2.110431652615714,0.20099349072530612,2.3114251433410202
Michigan,2016,8,31,10,32,3.115399106242245,1.0049674536265305,3.215895851604898
Michigan,2016,9,26,9,28,2.6129153794289794,0.9044707082638775,2.8139088701542856
Michigan,2016,10,34,17,36,3.416889342330204,1.708444671165102,3.61788283305551
Michigan,2016,11,30,3,30,3.0149023608795917,0.30149023608795916,3.0149023608795917
Michigan,2016,12,25,1,28,2.5124186340663264,0.10049674536265306,2.8139088701542856
Michigan,2017,1,27,7,30,2.707278789754133,0.7018870936399604,3.0080875441712585
Michigan,2017,2,23,7,27,2.306200450531298,0.7018870936399604,2.707278789754133
Michigan,2017,3,25,8,28,2.5067396201427155,0.802156678445669,2.8075483745598415
Michigan,2017,4,23,4,24,2.306200450531298,0.4010783392228345,2.4064700353370068
Michigan,2017,5,30,11,32,3.0080875441712585,1.102965432862795,3.208626713782676
Michigan,2017,6,25,7,26,2.5067396201427155,0.7018870936399604,2.607009204948424
Michigan,2017,7,26,6,27,2.607009204948424,0.6016175088342517,2.707278789754133
Michigan,2017,8,22,3,23,2.20593086572559,0.30080875441712585,2.306200450531298
Michigan,2017,9,29,11,33,2.90781795936555,1.102965432862795,3.3088962985883845
Michigan,2017,10,24,5,23,2.4064700353370068,0.5013479240285431,2.306200450531298
Michigan,2017,11,26,6,28,2.607009204948424,0.6016175088342517,2.8075483745598415
Michigan,2017,12,20,3,20,2.0053916961141725,0.30080875441712585,2.0053916961141725
Maryland,2014,1,26,2,28,4.364405719855847,0.3357235169119882,4.700129236767835
Maryland,2014,2,8,0,10,1.3428940676479528,0,1.6786175845599411
Maryland,2014,3,9,4,9,1.5107558261039469,0.6714470338239764,1.5107558261039469
Maryland,2014,4,14,0,15,2.3500646183839176,0,2.517926376839912
Maryland,2014,5,19,2,19,3.189373410663888,0.3357235169119882,3.189373410663888
Maryland,2014,6,18,2,21,3.0215116522078937,0.3357235169119882,3.525096927575876
Maryland,2014,7,17,4,17,2.8536498937519,0.6714470338239764,2.8536498937519
Maryland,2014,8,27,5,27,4.532267478311841,0.8393087922799706,4.532267478311841
Maryland,2014,9,23,9,24,3.8608204444878647,1.5107558261039469,4.028682202943859
Maryland,2014,10,16,2,17,2.6857881352959057,0.3357235169119882,2.8536498937519
Maryland,2014,11,16,0,16,2.6857881352959057,0,2.6857881352959057
Maryland,2014,12,20,0,20,3.3572351691198823,0,3.3572351691198823
Maryland,2015,1,26,1,28,4.343785930210062,0.16706868962346394,4.6779233094569905
Maryland,2015,2,10,6,10,1.6706868962346393,1.0024121377407835,1.6706868962346393
Maryland,2015,3,20,3,20,3.3413737924692786,0.5012060688703918,3.3413737924692786
Maryland,2015,4,18,5,19,3.007236413222351,0.8353434481173196,3.174305102845815
Maryland,2015,5,49,22,52,8.186365791549733,3.6755111717162063,8.687571860420125
Maryland,2015,6,25,2,26,4.176717240586599,0.3341373792469279,4.343785930210062
Maryland,2015,7,45,6,48,7.518091033055877,1.0024121377407835,8.019297101926268
Maryland,2015,8,26,1,29,4.343785930210062,0.16706868962346394,4.844991999080454
Maryland,2015,9,32,10,33,5.346198067950846,1.6706868962346393,5.51326675757431
Maryland,2015,10,35,10,36,5.847404136821238,1.6706868962346393,6.014472826444702
Maryland,2015,11,22,5,25,3.6755111717162063,0.8353434481173196,4.176717240586599
Maryland,2015,12,32,4,32,5.346198067950846,0.6682747584938558,5.346198067950846
Maryland,2016,1,20,3,20,3.331488244094146,0.4997232366141219,3.331488244094146
Maryland,2016,2,28,3,30,4.664083541731804,0.4997232366141219,4.997232366141219
Maryland,2016,3,27,9,28,4.497509129527097,1.4991697098423657,4.664083541731804
Maryland,2016,4,35,10,35,5.8301044271647555,1.665744122047073,5.8301044271647555
Maryland,2016,5,29,3,33,4.8306579539365115,0.4997232366141219,5.496955602755341
Maryland,2016,6,31,6,35,5.1638067783459265,0.9994464732282438,5.8301044271647555
Maryland,2016,7,44,7,46,7.329274137007121,1.166020885432951,7.662422961416535
Maryland,2016,8,32,2,32,5.330381190550633,0.33314882440941457,5.330381190550633
Maryland,2016,9,30,6,30,4.997232366141219,0.9994464732282438,4.997232366141219
Maryland,2016,10,24,10,27,3.997785892912975,1.665744122047073,4.497509129527097
Maryland,2016,11,35,11,37,5.8301044271647555,1.8323185342517803,6.16325325157417
Maryland,2016,12,33,4,37,5.496955602755341,0.6662976488188291,6.16325325157417
Maryland,2017,1,43,4,46,7.138270626115977,0.6640251745224165,7.636289507007789
Maryland,2017,2,30,11,31,4.980188808918124,1.8260692299366452,5.146195102548727
Maryland,2017,3,29,3,29,4.814182515287519,0.49801888089181234,4.814182515287519
Maryland,2017,4,33,5,36,5.478207689809936,0.8300314681530205,5.976226570701749
Maryland,2017,5,44,3,45,7.304276919746581,0.49801888089181234,7.4702832133771855
Maryland,2017,6,27,2,31,4.482169928026311,0.33201258726120825,5.146195102548727
Maryland,2017,7,46,15,48,7.636289507007789,2.490094404459062,7.9683020942689975
Maryland,2017,8,36,5,37,5.976226570701749,0.8300314681530205,6.142232864332352
Maryland,2017,9,34,9,35,5.64421398344054,1.4940566426754371,5.810220277071144
Maryland,2017,10,35,6,38,5.810220277071144,0.9960377617836247,6.308239157962957
Maryland,2017,11,28,5,28,4.648176221656915,0.8300314681530205,4.648176221656915
Maryland,2017,12,36,8,36,5.976226570701749,1.328050349044833,5.976226570701749
Kentucky,2014,1,3,0,3,0.6796019073254064,0,0.6796019073254064
Kentucky,2014,2,3,0,4,0.6796019073254064,0,0.9061358764338752
Kentucky,2014,3,5,1,5,1.1326698455423438,0.2265339691084688,1.1326698455423438
Kentucky,2014,4,12,1,12,2.7184076293016255,0.2265339691084688,2.7184076293016255
Kentucky,2014,5,13,1,13,2.9449415984100944,0.2265339691084688,2.9449415984100944
Kentucky,2014,6,11,5,11,2.4918736601931566,1.1326698455423438,2.4918736601931566
Kentucky,2014,7,11,4,13,2.4918736601931566,0.9061358764338752,2.9449415984100944
Kentucky,2014,8,14,2,16,3.171475567518563,0.4530679382169376,3.6245435057355007
Kentucky,2014,9,6,1,7,1.3592038146508127,0.2265339691084688,1.5857377837592814
Kentucky,2014,10,11,1,14,2.4918736601931566,0.2265339691084688,3.171475567518563
Kentucky,2014,11,10,0,10,2.2653396910846877,0,2.2653396910846877
Kentucky,2014,12,12,3,12,2.7184076293016255,0.6796019073254064,2.7184076293016255
Kentucky,2015,1,15,1,15,3.389082995479415,0.22593886636529434,3.389082995479415
Kentucky,2015,2,17,2,22,3.8409607282100033,0.4518777327305887,4.970655060036475
Kentucky,2015,3,8,1,9,1.8075109309223547,0.22593886636529434,2.033449797287649
Kentucky,2015,4,11,5,11,2.4853275300182376,1.1296943318264716,2.4853275300182376
Kentucky,2015,5,5,1,5,1.1296943318264716,0.22593886636529434,1.1296943318264716
Kentucky,2015,6,16,7,17,3.6150218618447094,1.5815720645570603,3.8409607282100033
Kentucky,2015,7,17,2,17,3.8409607282100033,0.4518777327305887,3.8409607282100033
Kentucky,2015,8,9,0,9,2.033449797287649,0,2.033449797287649
Kentucky,2015,9,9,1,9,2.033449797287649,0.22593886636529434,2.033449797287649
Kentucky,2015,10,19,9,21,4.292838460940592,2.033449797287649,4.744716193671181
Kentucky,2015,11,18,4,21,4.066899594575298,0.9037554654611774,4.744716193671181
Kentucky,2015,12,8,0,10,1.8075109309223547,0,2.259388663652943
Kentucky,2016,1,18,2,18,4.055714704804805,0.45063496720053386,4.055714704804805
Kentucky,2016,2,10,1,13,2.2531748360026693,0.22531748360026693,2.92912728680347
Kentucky,2016,3,14,2,16,3.154444770403737,0.45063496720053386,3.605079737604271
Kentucky,2016,4,21,6,23,4.731667155605606,1.3519049016016016,5.1823021228061394
Kentucky,2016,5,14,2,15,3.154444770403737,0.45063496720053386,3.379762254004004
Kentucky,2016,6,17,4,22,3.830397221204538,0.9012699344010677,4.9569846392058725
Kentucky,2016,7,19,3,20,4.281032188405072,0.6759524508008008,4.506349672005339
Kentucky,2016,8,28,5,33,6.308889540807474,1.1265874180013347,7.435476958808809
Kentucky,2016,9,17,0,18,3.830397221204538,0,4.055714704804805
Kentucky,2016,10,21,0,22,4.731667155605606,0,4.9569846392058725
Kentucky,2016,11,17,6,18,3.830397221204538,1.3519049016016016,4.055714704804805
Kentucky,2016,12,19,5,20,4.281032188405072,1.1265874180013347,4.506349672005339
Kentucky,2017,1,16,4,19,3.5936740555599975,0.8984185138899994,4.267487940977497
Kentucky,2017,2,19,3,21,4.267487940977497,0.6738138854174995,4.716697197922497
Kentucky,2017,3,18,8,18,4.042883312504998,1.7968370277799988,4.042883312504998
Kentucky,2017,4,14,2,15,3.144464798614998,0.4492092569449997,3.369069427087498
Kentucky,2017,5,23,6,25,5.165906454867496,1.347627770834999,5.615115711812496
Kentucky,2017,6,15,3,19,3.369069427087498,0.6738138854174995,4.267487940977497
Kentucky,2017,7,16,2,16,3.5936740555599975,0.4492092569449997,3.5936740555599975
Kentucky,2017,8,18,2,18,4.042883312504998,0.4492092569449997,4.042883312504998
Kentucky,2017,9,9,2,9,2.021441656252499,0.4492092569449997,2.021441656252499
Kentucky,2017,10,17,0,17,3.8182786840324976,0,3.8182786840324976
Kentucky,2017,11,17,3,19,3.8182786840324976,0.6738138854174995,4.267487940977497
Kentucky,2017,12,14,1,16,3.144464798614998,0.22460462847249985,3.5936740555599975
Wisconsin,2014,1,5,0,5,0.8693346547220085,0,0.8693346547220085
Wisconsin,2014,2,5,0,5,0.8693346547220085,0,0.8693346547220085
Wisconsin,2014,3,11,0,11,1.9125362403884187,0,1.9125362403884187
Wisconsin,2014,4,10,2,11,1.738669309444017,0.3477338618888034,1.9125362403884187
Wisconsin,2014,5,15,2,16,2.6080039641660253,0.3477338618888034,2.781870895110427
Wisconsin,2014,6,9,4,9,1.5648023784996152,0.6954677237776068,1.5648023784996152
Wisconsin,2014,7,9,0,10,1.5648023784996152,0,1.738669309444017
Wisconsin,2014,8,19,7,22,3.3034716879436323,1.217068516610812,3.8250724807768375
Wisconsin,2014,9,11,1,11,1.9125362403884187,0.1738669309444017,1.9125362403884187
Wisconsin,2014,10,6,2,6,1.0432015856664103,0.3477338618888034,1.0432015856664103
Wisconsin,2014,11,4,0,4,0.6954677237776068,0,0.6954677237776068
Wisconsin,2014,12,11,1,12,1.9125362403884187,0.1738669309444017,2.0864031713328206
Wisconsin,2015,1,13,6,14,2.256576183747791,1.0414967001912883,2.430158967113006
Wisconsin,2015,2,7,2,9,1.215079483556503,0.3471655667304294,1.5622450502869325
Wisconsin,2015,3,14,0,14,2.430158967113006,0,2.430158967113006
Wisconsin,2015,4,12,4,14,2.0829934003825765,0.6943311334608588,2.430158967113006
Wisconsin,2015,5,14,4,15,2.430158967113006,0.6943311334608588,2.6037417504782208
Wisconsin,2015,6,12,3,13,2.0829934003825765,0.5207483500956441,2.256576183747791
Wisconsin,2015,7,21,3,22,3.645238450669509,0.5207483500956441,3.818821234034724
Wisconsin,2015,8,11,3,11,1.909410617017362,0.5207483500956441,1.909410617017362
Wisconsin,2015,9,13,1,13,2.256576183747791,0.1735827833652147,2.256576183747791
Wisconsin,2015,10,13,3,13,2.256576183747791,0.5207483500956441,2.256576183747791
Wisconsin,2015,11,19,4,19,3.2980728839390796,0.6943311334608588,3.2980728839390796
Wisconsin,2015,12,13,2,13,2.256576183747791,0.3471655667304294,2.256576183747791
Wisconsin,2016,1,8,0,8,1.3858506039190468,0,1.3858506039190468
Wisconsin,2016,2,7,0,7,1.212619278429166,0,1.212619278429166
Wisconsin,2016,3,11,1,13,1.9055445803886895,0.17323132548988085,2.2520072313684514
Wisconsin,2016,4,16,5,17,2.7717012078380936,0.8661566274494044,2.9449325333279748
Wisconsin,2016,5,9,1,10,1.5590819294089278,0.17323132548988085,1.7323132548988087
Wisconsin,2016,6,9,0,11,1.5590819294089278,0,1.9055445803886895
Wisconsin,2016,7,13,2,14,2.2520072313684514,0.3464626509797617,2.425238556858332
Wisconsin,2016,8,19,7,21,3.2913951843077363,1.212619278429166,3.637857835287498
Wisconsin,2016,9,15,2,15,2.598469882348213,0.3464626509797617,2.598469882348213
Wisconsin,2016,10,24,5,24,4.15755181175714,0.8661566274494044,4.15755181175714
Wisconsin,2016,11,8,2,8,1.3858506039190468,0.3464626509797617,1.3858506039190468
Wisconsin,2016,12,21,4,22,3.637857835287498,0.6929253019595234,3.811089160777379
Wisconsin,2017,1,13,3,13,2.245178306879952,0.5181180708184504,2.245178306879952
Wisconsin,2017,2,11,0,13,1.8997662596676514,0,2.245178306879952
Wisconsin,2017,3,9,0,9,1.554354212455351,0,1.554354212455351
Wisconsin,2017,4,4,1,4,0.6908240944246005,0.17270602360615012,0.6908240944246005
Wisconsin,2017,5,14,1,14,2.4178843304861015,0.17270602360615012,2.4178843304861015
Wisconsin,2017,6,16,4,16,2.763296377698402,0.6908240944246005,2.763296377698402
Wisconsin,2017,7,14,5,15,2.4178843304861015,0.8635301180307506,2.5905903540922517
Wisconsin,2017,8,12,7,14,2.0724722832738016,1.2089421652430508,2.4178843304861015
Wisconsin,2017,9,17,4,17,2.936002401304552,0.6908240944246005,2.936002401304552
Wisconsin,2017,10,7,0,7,1.2089421652430508,0,1.2089421652430508
Wisconsin,2017,11,13,3,14,2.245178306879952,0.5181180708184504,2.4178843304861015
Wisconsin,2017,12,10,0,10,1.7270602360615013,0,1.7270602360615013
Iowa,2014,1,1,1,1,0.32161062601508356,0.32161062601508356,0.32161062601508356
Iowa,2014,2,3,0,3,0.9648318780452506,0,0.9648318780452506
Iowa,2014,3,1,0,2,0.32161062601508356,0,0.6432212520301671
Iowa,2014,4,5,0,6,1.6080531300754177,0,1.9296637560905012
Iowa,2014,5,2,0,2,0.6432212520301671,0,0.6432212520301671
Iowa,2014,6,3,0,3,0.9648318780452506,0,0.9648318780452506
Iowa,2014,7,2,1,2,0.6432212520301671,0.32161062601508356,0.6432212520301671
Iowa,2014,8,4,0,4,1.2864425040603342,0,1.2864425040603342
Iowa,2014,9,3,1,2,0.9648318780452506,0.32161062601508356,0.6432212520301671
Iowa,2014,10,1,0,1,0.32161062601508356,0,0.32161062601508356
Iowa,2014,11,2,0,2,0.6432212520301671,0,0.6432212520301671
Iowa,2014,12,5,0,5,1.6080531300754177,0,1.6080531300754177
Iowa,2015,1,6,0,7,1.9224853891110427,0,2.24289962062955
Iowa,2015,2,2,0,2,0.6408284630370142,0,0.6408284630370142
Iowa,2015,3,2,0,2,0.6408284630370142,0,0.6408284630370142
Iowa,2015,4,2,0,2,0.6408284630370142,0,0.6408284630370142
Iowa,2015,5,1,0,1,0.3204142315185071,0,0.3204142315185071
Iowa,2015,6,7,0,7,2.24289962062955,0,2.24289962062955
Iowa,2015,7,0,0,0,0,0,0
Iowa,2015,8,5,0,5,1.6020711575925355,0,1.6020711575925355
Iowa,2015,9,8,0,9,2.563313852148057,0,2.883728083666564
Iowa,2015,10,2,0,2,0.6408284630370142,0,0.6408284630370142
Iowa,2015,11,7,5,9,2.24289962062955,1.6020711575925355,2.883728083666564
Iowa,2015,12,2,1,2,0.6408284630370142,0.3204142315185071,0.6408284630370142
Iowa,2016,1,3,0,3,0.9580468108058738,0,0.9580468108058738
Iowa,2016,2,3,1,3,0.9580468108058738,0.31934893693529126,0.9580468108058738
Iowa,2016,3,7,2,7,2.2354425585470388,0.6386978738705825,2.2354425585470388
Iowa,2016,4,3,0,3,0.9580468108058738,0,0.9580468108058738
Iowa,2016,5,2,0,2,0.6386978738705825,0,0.6386978738705825
Iowa,2016,6,2,0,2,0.6386978738705825,0,0.6386978738705825
Iowa,2016,7,4,2,5,1.277395747741165,0.6386978738705825,1.5967446846764564
Iowa,2016,8,4,2,4,1.277395747741165,0.6386978738705825,1.277395747741165
Iowa,2016,9,6,2,7,1.9160936216117477,0.6386978738705825,2.2354425585470388
Iowa,2016,10,3,0,4,0.9580468108058738,0,1.277395747741165
Iowa,2016,11,7,0,8,2.2354425585470388,0,2.55479149548233
Iowa,2016,12,3,0,3,0.9580468108058738,0,0.9580468108058738
Iowa,2017,1,4,1,4,1.273256831818688,0.318314207954672,1.273256831818688
Iowa,2017,2,8,2,8,2.546513663637376,0.636628415909344,2.546513663637376
Iowa,2017,3,2,1,2,0.636628415909344,0.318314207954672,0.636628415909344
Iowa,2017,4,5,1,7,1.5915710397733602,0.318314207954672,2.2281994556827045
Iowa,2017,5,5,5,5,1.5915710397733602,1.5915710397733602,1.5915710397733602
Iowa,2017,6,6,0,7,1.9098852477280324,0,2.2281994556827045
Iowa,2017,7,3,2,3,0.9549426238640162,0.636628415909344,0.9549426238640162
Iowa,2017,8,5,3,5,1.5915710397733602,0.9549426238640162,1.5915710397733602
Iowa,2017,9,6,1,5,1.9098852477280324,0.318314207954672,1.5915710397733602
Iowa,2017,10,3,0,3,0.9549426238640162,0,0.9549426238640162
Iowa,2017,11,6,1,6,1.9098852477280324,0.318314207954672,1.9098852477280324
Iowa,2017,12,1,0,1,0.318314207954672,0,0.318314207954672
West Virginia,2014,1,2,0,3,1.0813797757110208,0,1.622069663566531
West Virginia,2014,2,0,0,0,0,0,0
West Virginia,2014,3,3,0,3,1.622069663566531,0,1.622069663566531
West Virginia,2014,4,5,0,5,2.703449439277552,0,2.703449439277552
West Virginia,2014,5,0,0,0,0,0,0
