state,year,month,n_incidents,n_injured,n_killed,incidents_per_capita,injured_per_capita,killed_per_capita
Texas,2016,5,16,10,12,0.573180661887534,0.3582379136797088,0.42988549641565055
Texas,2016,6,8,8,1,0.286590330943767,0.286590330943767,0.03582379136797088
Texas,2016,7,12,6,6,0.42988549641565055,0.21494274820782527,0.21494274820782527
Texas,2016,8,13,14,4,0.4657092877836214,0.5015330791515923,0.1432951654718835
Texas,2016,9,13,8,2,0.4657092877836214,0.286590330943767,0.07164758273594175
Texas,2016,10,18,16,6,0.6448282446234759,0.573180661887534,0.21494274820782527
Texas,2016,11,7,5,1,0.25076653957579614,0.1791189568398544,0.03582379136797088
Texas,2016,12,10,5,5,0.3582379136797088,0.1791189568398544,0.1791189568398544
Texas,2017,1,16,7,12,0.5654654754523838,0.2473911455104179,0.4240991065892879
Texas,2017,2,17,6,5,0.6008070676681578,0.21204955329464395,0.17670796107886994
Texas,2017,3,18,13,2,0.6361486598839318,0.4594406988050619,0.07068318443154797
Texas,2017,4,11,9,3,0.3887575143735139,0.3180743299419659,0.10602477664732196
Texas,2017,5,15,4,13,0.5301238832366099,0.14136636886309595,0.4594406988050619
Texas,2017,6,6,3,2,0.21204955329464395,0.10602477664732196,0.07068318443154797
Texas,2017,7,9,8,2,0.3180743299419659,0.2827327377261919,0.07068318443154797
Texas,2017,8,7,5,1,0.2473911455104179,0.17670796107886994,0.03534159221577399
Texas,2017,9,9,5,1,0.3180743299419659,0.17670796107886994,0.03534159221577399
Texas,2017,10,11,9,6,0.3887575143735139,0.3180743299419659,0.21204955329464395
Texas,2017,11,8,25,28,0.2827327377261919,0.8835398053943497,0.9895645820416716
Texas,2017,12,8,3,5,0.2827327377261919,0.10602477664732196,0.17670796107886994
Louisiana,2014,1,2,0,1,0.430662015804004,0,0.215331007902002
Louisiana,2014,2,0,0,0,0,0,0
Louisiana,2014,3,0,0,0,0,0,0
Louisiana,2014,4,0,0,0,0,0,0
Louisiana,2014,5,3,0,2,0.645993023706006,0,0.430662015804004
Louisiana,2014,6,2,0,0,0.430662015804004,0,0
Louisiana,2014,7,4,0,3,0.861324031608008,0,0.645993023706006
Louisiana,2014,8,1,0,1,0.215331007902002,0,0.215331007902002
Louisiana,2014,9,1,2,0,0.215331007902002,0.430662015804004,0
Louisiana,2014,10,1,3,0,0.215331007902002,0.645993023706006,0
Louisiana,2014,11,4,1,3,0.861324031608008,0.215331007902002,0.645993023706006
Louisiana,2014,12,1,1,1,0.215331007902002,0.215331007902002,0.215331007902002
Louisiana,2015,1,4,1,1,0.8575174697746529,0.21437936744366323,0.21437936744366323
Louisiana,2015,2,0,0,0,0,0,0
Louisiana,2015,3,2,1,1,0.42875873488732646,0.21437936744366323,0.21437936744366323
Louisiana,2015,4,3,2,0,0.6431381023309897,0.42875873488732646,0
Louisiana,2015,5,0,0,0,0,0,0
Louisiana,2015,6,1,0,1,0.21437936744366323,0,0.21437936744366323
Louisiana,2015,7,3,3,2,0.6431381023309897,0.6431381023309897,0.42875873488732646
Louisiana,2015,8,3,0,0,0.6431381023309897,0,0
Louisiana,2015,9,2,1,0,0.42875873488732646,0.21437936744366323,0
Louisiana,2015,10,1,1,0,0.21437936744366323,0.21437936744366323,0
Louisiana,2015,11,3,1,1,0.6431381023309897,0.21437936744366323,0.21437936744366323
Louisiana,2015,12,1,1,0,0.21437936744366323,0.21437936744366323,0
Louisiana,2016,1,4,6,1,0.8550415924294618,1.2825623886441926,0.21376039810736544
Louisiana,2016,2,0,0,0,0,0,0
Louisiana,2016,3,1,1,0,0.21376039810736544,0.21376039810736544,0
Louisiana,2016,4,5,3,1,1.0688019905368271,0.6412811943220963,0.21376039810736544
Louisiana,2016,5,3,1,0,0.6412811943220963,0.21376039810736544,0
Louisiana,2016,6,3,2,0,0.6412811943220963,0.4275207962147309,0
Louisiana,2016,7,3,1,0,0.6412811943220963,0.21376039810736544,0
Louisiana,2016,8,5,2,1,1.0688019905368271,0.4275207962147309,0.21376039810736544
Louisiana,2016,9,5,4,2,1.0688019905368271,0.8550415924294618,0.4275207962147309
Louisiana,2016,10,3,2,1,0.6412811943220963,0.4275207962147309,0.21376039810736544
Louisiana,2016,11,5,2,1,1.0688019905368271,0.4275207962147309,0.21376039810736544
Louisiana,2016,12,11,7,2,2.3513643791810197,1.496322786751558,0.4275207962147309
Louisiana,2017,1,7,4,2,1.498749614607242,0.8564283512041383,0.42821417560206915
Louisiana,2017,2,2,1,1,0.42821417560206915,0.21410708780103457,0.21410708780103457
Louisiana,2017,3,2,0,2,0.42821417560206915,0,0.42821417560206915
Louisiana,2017,4,9,8,2,1.926963790209311,1.7128567024082766,0.42821417560206915
Louisiana,2017,5,3,0,2,0.6423212634031037,0,0.42821417560206915
Louisiana,2017,6,1,0,0,0.21410708780103457,0,0
Louisiana,2017,7,6,5,2,1.2846425268062074,1.070535439005173,0.42821417560206915
Louisiana,2017,8,4,3,1,0.8564283512041383,0.6423212634031037,0.21410708780103457
Louisiana,2017,9,1,1,0,0.21410708780103457,0.21410708780103457,0
Louisiana,2017,10,5,2,2,1.070535439005173,0.42821417560206915,0.42821417560206915
Louisiana,2017,11,3,2,1,0.6423212634031037,0.42821417560206915,0.21410708780103457
Louisiana,2017,12,2,1,0,0.42821417560206915,0.21410708780103457,0
Virginia,2014,1,3,3,0,0.36096769663986,0.36096769663986,0
Virginia,2014,2,1,0,1,0.12032256554662,0,0.12032256554662
Virginia,2014,3,0,0,0,0,0,0
Virginia,2014,4,2,1,0,0.24064513109324,0.12032256554662,0
Virginia,2014,5,1,0,1,0.12032256554662,0,0.12032256554662
Virginia,2014,6,5,3,4,0.6016128277331,0.36096769663986,0.48129026218648
Virginia,2014,7,2,1,0,0.24064513109324,0.12032256554662,0
Virginia,2014,8,0,0,0,0,0,0
Virginia,2014,9,2,0,0,0.24064513109324,0,0
Virginia,2014,10,1,0,1,0.12032256554662,0,0.12032256554662
Virginia,2014,11,1,0,1,0.12032256554662,0,0.12032256554662
Virginia,2014,12,2,2,1,0.24064513109324,0.24064513109324,0.12032256554662
Virginia,2015,1,0,0,0,0,0,0
Virginia,2015,2,2,0,1,0.23918272220553255,0,0.11959136110276627
Virginia,2015,3,1,1,1,0.11959136110276627,0.11959136110276627,0.11959136110276627
Virginia,2015,4,0,0,0,0,0,0
Virginia,2015,5,0,0,0,0,0,0
Virginia,2015,6,0,0,0,0,0,0
Virginia,2015,7,0,0,0,0,0,0
Virginia,2015,8,3,2,0,0.35877408330829885,0.23918272220553255,0
Virginia,2015,9,0,0,0,0,0,0
Virginia,2015,10,1,0,0,0.11959136110276627,0,0
Virginia,2015,11,1,0,0,0.11959136110276627,0,0
Virginia,2015,12,2,1,0,0.23918272220553255,0.11959136110276627,0
Virginia,2016,1,4,2,1,0.4756182621241634,0.2378091310620817,0.11890456553104084
Virginia,2016,2,0,0,0,0,0,0
Virginia,2016,3,5,2,3,0.5945228276552043,0.2378091310620817,0.3567136965931226
Virginia,2016,4,0,0,0,0,0,0
Virginia,2016,5,2,2,1,0.2378091310620817,0.2378091310620817,0.11890456553104084
Virginia,2016,6,2,2,0,0.2378091310620817,0.2378091310620817,0
Virginia,2016,7,1,1,0,0.11890456553104084,0.11890456553104084,0
Virginia,2016,8,1,1,0,0.11890456553104084,0.11890456553104084,0
Virginia,2016,9,0,0,0,0,0,0
Virginia,2016,10,6,8,1,0.7134273931862452,0.9512365242483268,0.11890456553104084
Virginia,2016,11,2,1,1,0.2378091310620817,0.11890456553104084,0.11890456553104084
Virginia,2016,12,2,2,0,0.2378091310620817,0.2378091310620817,0
Virginia,2017,1,1,1,0,0.11815321328888094,0.11815321328888094,0
Virginia,2017,2,0,0,0,0,0,0
Virginia,2017,3,1,1,0,0.11815321328888094,0.11815321328888094,0
Virginia,2017,4,3,0,2,0.3544596398666428,0,0.23630642657776188
Virginia,2017,5,0,0,0,0,0,0
Virginia,2017,6,2,1,1,0.23630642657776188,0.11815321328888094,0.11815321328888094
Virginia,2017,7,0,0,0,0,0,0
Virginia,2017,8,2,2,1,0.23630642657776188,0.23630642657776188,0.11815321328888094
Virginia,2017,9,0,0,0,0,0,0
Virginia,2017,10,0,0,0,0,0,0
Virginia,2017,11,0,0,0,0,0,0
Virginia,2017,12,1,1,1,0.11815321328888094,0.11815321328888094,0.11815321328888094
Oregon,2014,1,1,3,1,0.2523185552037674,0.7569556656113022,0.2523185552037674
Oregon,2014,2,0,0,0,0,0,0
Oregon,2014,3,0,0,0,0,0,0
Oregon,2014,4,0,0,0,0,0,0
Oregon,2014,5,2,1,1,0.5046371104075348,0.2523185552037674,0.2523185552037674
Oregon,2014,6,3,0,3,0.7569556656113022,0,0.7569556656113022
Oregon,2014,7,2,0,1,0.5046371104075348,0,0.2523185552037674
Oregon,2014,8,3,0,1,0.7569556656113022,0,0.2523185552037674
Oregon,2014,9,3,0,3,0.7569556656113022,0,0.7569556656113022
Oregon,2014,10,0,0,0,0,0,0
Oregon,2014,11,3,1,2,0.7569556656113022,0.2523185552037674,0.5046371104075348
Oregon,2014,12,0,0,0,0,0,0
Oregon,2015,1,1,0,1,0.24901688135242064,0,0.24901688135242064
Oregon,2015,2,1,0,0,0.24901688135242064,0,0
Oregon,2015,3,0,0,0,0,0,0
Oregon,2015,4,0,0,0,0,0,0
Oregon,2015,5,4,1,0,0.9960675254096824,0.24901688135242064,0
Oregon,2015,6,1,1,0,0.24901688135242064,0.24901688135242064,0
Oregon,2015,7,1,1,1,0.24901688135242064,0.24901688135242064,0.24901688135242064
Oregon,2015,8,1,0,0,0.24901688135242064,0,0
Oregon,2015,9,0,0,0,0,0,0
Oregon,2015,10,0,0,0,0,0,0
Oregon,2015,11,0,0,0,0,0,0
Oregon,2015,12,1,0,0,0.24901688135242064,0,0
Oregon,2016,1,3,2,1,0.7335006366785526,0.4890004244523684,0.2445002122261842
Oregon,2016,2,1,1,0,0.2445002122261842,0.2445002122261842,0
Oregon,2016,3,0,0,0,0,0,0
Oregon,2016,4,2,1,0,0.4890004244523684,0.2445002122261842,0
Oregon,2016,5,1,0,1,0.2445002122261842,0,0.2445002122261842
Oregon,2016,6,4,2,1,0.9780008489047368,0.4890004244523684,0.2445002122261842
Oregon,2016,7,0,0,0,0,0,0
Oregon,2016,8,2,0,1,0.4890004244523684,0,0.2445002122261842
Oregon,2016,9,0,0,0,0,0,0
Oregon,2016,10,3,0,1,0.7335006366785526,0,0.2445002122261842
Oregon,2016,11,0,0,0,0,0,0
Oregon,2016,12,0,0,0,0,0,0
Oregon,2017,1,2,2,1,0.482669160457329,0.482669160457329,0.2413345802286645
Oregon,2017,2,1,0,1,0.2413345802286645,0,0.2413345802286645
Oregon,2017,3,0,0,0,0,0,0
Oregon,2017,4,1,0,0,0.2413345802286645,0,0
Oregon,2017,5,0,0,0,0,0,0
Oregon,2017,6,1,1,0,0.2413345802286645,0.2413345802286645,0
Oregon,2017,7,2,2,0,0.482669160457329,0.482669160457329,0
Oregon,2017,8,1,0,0,0.2413345802286645,0,0
Oregon,2017,9,3,0,1,0.7240037406859935,0,0.2413345802286645
Oregon,2017,10,3,0,0,0.7240037406859935,0,0
Oregon,2017,11,1,0,0,0.2413345802286645,0,0
Oregon,2017,12,4,0,1,0.965338320914658,0,0.2413345802286645
Pennsylvania,2014,1,2,2,2,0.1563927939517902,0.1563927939517902,0.1563927939517902
Pennsylvania,2014,2,2,2,0,0.1563927939517902,0.1563927939517902,0
Pennsylvania,2014,3,2,0,0,0.1563927939517902,0,0
Pennsylvania,2014,4,2,2,1,0.1563927939517902,0.1563927939517902,0.0781963969758951
Pennsylvania,2014,5,4,3,0,0.3127855879035804,0.2345891909276853,0
Pennsylvania,2014,6,7,1,3,0.5473747788312657,0.0781963969758951,0.2345891909276853
Pennsylvania,2014,7,6,5,2,0.4691783818553706,0.3909819848794755,0.1563927939517902
Pennsylvania,2014,8,4,2,2,0.3127855879035804,0.1563927939517902,0.1563927939517902
Pennsylvania,2014,9,3,1,1,0.2345891909276853,0.0781963969758951,0.0781963969758951
Pennsylvania,2014,10,3,0,0,0.2345891909276853,0,0
Pennsylvania,2014,11,1,1,0,0.0781963969758951,0.0781963969758951,0
Pennsylvania,2014,12,5,2,2,0.3909819848794755,0.1563927939517902,0.1563927939517902
Pennsylvania,2015,1,1,0,0,0.07821772466829036,0,0
Pennsylvania,2015,2,0,0,0,0,0,0
Pennsylvania,2015,3,3,3,3,0.23465317400487107,0.23465317400487107,0.23465317400487107
Pennsylvania,2015,4,1,0,0,0.07821772466829036,0,0
Pennsylvania,2015,5,2,0,0,0.1564354493365807,0,0
Pennsylvania,2015,6,5,0,2,0.3910886233414518,0,0.1564354493365807
Pennsylvania,2015,7,1,1,0,0.07821772466829036,0.07821772466829036,0
Pennsylvania,2015,8,3,1,0,0.23465317400487107,0.07821772466829036,0
Pennsylvania,2015,9,2,0,1,0.1564354493365807,0,0.07821772466829036
Pennsylvania,2015,10,2,0,2,0.1564354493365807,0,0.1564354493365807
Pennsylvania,2015,11,4,0,1,0.3128708986731614,0,0.07821772466829036
Pennsylvania,2015,12,1,1,0,0.07821772466829036,0.07821772466829036,0
Pennsylvania,2016,1,5,4,1,0.3911666741640279,0.3129333393312223,0.07823333483280558
Pennsylvania,2016,2,2,1,0,0.15646666966561115,0.07823333483280558,0
Pennsylvania,2016,3,3,4,0,0.23470000449841671,0.3129333393312223,0
Pennsylvania,2016,4,6,3,3,0.4694000089968335,0.23470000449841671,0.23470000449841671
Pennsylvania,2016,5,3,2,2,0.23470000449841671,0.15646666966561115,0.15646666966561115
Pennsylvania,2016,6,5,2,3,0.3911666741640279,0.15646666966561115,0.23470000449841671
Pennsylvania,2016,7,4,3,1,0.3129333393312223,0.23470000449841671,0.07823333483280558
Pennsylvania,2016,8,3,5,0,0.23470000449841671,0.3911666741640279,0
Pennsylvania,2016,9,5,6,0,0.3911666741640279,0.4694000089968335,0
Pennsylvania,2016,10,2,2,0,0.15646666966561115,0.15646666966561115,0
Pennsylvania,2016,11,4,6,1,0.3129333393312223,0.4694000089968335,0.07823333483280558
Pennsylvania,2016,12,6,5,1,0.4694000089968335,0.3911666741640279,0.07823333483280558
Pennsylvania,2017,1,12,6,4,0.9384060750532486,0.4692030375266243,0.31280202501774956
Pennsylvania,2017,2,5,4,1,0.3910025312721869,0.31280202501774956,0.07820050625443739
Pennsylvania,2017,3,4,6,1,0.31280202501774956,0.4692030375266243,0.07820050625443739
Pennsylvania,2017,4,3,2,0,0.23460151876331217,0.15640101250887478,0
Pennsylvania,2017,5,3,1,0,0.23460151876331217,0.07820050625443739,0
Pennsylvania,2017,6,4,3,1,0.31280202501774956,0.23460151876331217,0.07820050625443739
Pennsylvania,2017,7,3,2,3,0.23460151876331217,0.15640101250887478,0.23460151876331217
Pennsylvania,2017,8,3,0,0,0.23460151876331217,0,0
Pennsylvania,2017,9,3,2,1,0.23460151876331217,0.15640101250887478,0.07820050625443739
Pennsylvania,2017,10,5,5,0,0.3910025312721869,0.3910025312721869,0
Pennsylvania,2017,11,4,1,2,0.31280202501774956,0.07820050625443739,0.15640101250887478
Pennsylvania,2017,12,6,1,0,0.4692030375266243,0.07820050625443739,0
Ohio,2014,1,4,2,1,0.34474734329078577,0.17237367164539288,0.08618683582269644
Ohio,2014,2,5,1,3,0.4309341791134822,0.08618683582269644,0.25856050746808934
Ohio,2014,3,5,0,4,0.4309341791134822,0,0.34474734329078577
Ohio,2014,4,5,2,2,0.4309341791134822,0.17237367164539288,0.17237367164539288
Ohio,2014,5,4,2,2,0.34474734329078577,0.17237367164539288,0.17237367164539288
Ohio,2014,6,6,2,2,0.5171210149361787,0.17237367164539288,0.17237367164539288
Ohio,2014,7,4,3,1,0.34474734329078577,0.25856050746808934,0.08618683582269644
Ohio,2014,8,10,1,3,0.8618683582269644,0.08618683582269644,0.25856050746808934
Ohio,2014,9,7,3,4,0.603307850758875,0.25856050746808934,0.34474734329078577
Ohio,2014,10,4,5,1,0.34474734329078577,0.4309341791134822,0.08618683582269644
Ohio,2014,11,5,1,2,0.4309341791134822,0.08618683582269644,0.17237367164539288
Ohio,2014,12,4,3,2,0.34474734329078577,0.25856050746808934,0.17237367164539288
Ohio,2015,1,4,2,1,0.3443073556015837,0.17215367780079183,0.08607683890039593
Ohio,2015,2,2,0,1,0.17215367780079183,0,0.08607683890039593
Ohio,2015,3,6,3,1,0.5164610334023755,0.25823051670118774,0.08607683890039593
Ohio,2015,4,3,2,0,0.25823051670118774,0.17215367780079183,0
Ohio,2015,5,3,3,0,0.25823051670118774,0.25823051670118774,0
Ohio,2015,6,4,2,1,0.3443073556015837,0.17215367780079183,0.08607683890039593
Ohio,2015,7,2,3,0,0.17215367780079183,0.25823051670118774,0
Ohio,2015,8,5,4,2,0.4303841945019796,0.3443073556015837,0.17215367780079183
Ohio,2015,9,2,1,0,0.17215367780079183,0.08607683890039593,0
Ohio,2015,10,4,4,2,0.3443073556015837,0.3443073556015837,0.17215367780079183
Ohio,2015,11,5,2,1,0.4303841945019796,0.17215367780079183,0.08607683890039593
Ohio,2015,12,5,2,3,0.4303841945019796,0.17215367780079183,0.25823051670118774
Ohio,2016,1,2,0,0,0.17190445206745186,0,0
Ohio,2016,2,2,1,0,0.17190445206745186,0.08595222603372593,0
Ohio,2016,3,5,4,1,0.42976113016862966,0.3438089041349037,0.08595222603372593
Ohio,2016,4,4,0,0,0.3438089041349037,0,0
Ohio,2016,5,4,1,0,0.3438089041349037,0.08595222603372593,0
Ohio,2016,6,1,0,0,0.08595222603372593,0,0
Ohio,2016,7,2,0,2,0.17190445206745186,0,0.17190445206745186
Ohio,2016,8,5,2,2,0.42976113016862966,0.17190445206745186,0.17190445206745186
Ohio,2016,9,4,0,3,0.3438089041349037,0,0.2578566781011778
Ohio,2016,10,9,7,2,0.7735700343035333,0.6016655822360815,0.17190445206745186
Ohio,2016,11,2,2,0,0.17190445206745186,0.17190445206745186,0
Ohio,2016,12,10,4,3,0.8595222603372593,0.3438089041349037,0.2578566781011778
Ohio,2017,1,6,3,1,0.514595206545651,0.2572976032728255,0.08576586775760851
Ohio,2017,2,2,2,0,0.17153173551521703,0.17153173551521703,0
Ohio,2017,3,2,3,0,0.17153173551521703,0.2572976032728255,0
Ohio,2017,4,3,1,0,0.2572976032728255,0.08576586775760851,0
Ohio,2017,5,9,4,2,0.7718928098184766,0.34306347103043405,0.17153173551521703
Ohio,2017,6,3,3,0,0.2572976032728255,0.2572976032728255,0
Ohio,2017,7,5,4,0,0.4288293387880426,0.34306347103043405,0
Ohio,2017,8,8,3,6,0.6861269420608681,0.2572976032728255,0.514595206545651
Ohio,2017,9,5,2,3,0.4288293387880426,0.17153173551521703,0.2572976032728255
Ohio,2017,10,6,2,0,0.514595206545651,0.17153173551521703,0
Ohio,2017,11,7,3,2,0.6003610743032596,0.2572976032728255,0.17153173551521703
Ohio,2017,12,9,4,4,0.7718928098184766,0.34306347103043405,0.34306347103043405
New Mexico,2014,1,1,2,0,0.4785678188027382,0.9571356376054764,0
New Mexico,2014,2,2,1,2,0.9571356376054764,0.4785678188027382,0.9571356376054764
New Mexico,2014,3,0,0,0,0,0,0
New Mexico,2014,4,0,0,0,0,0,0
New Mexico,2014,5,1,1,0,0.4785678188027382,0.4785678188027382,0
New Mexico,2014,6,2,0,1,0.9571356376054764,0,0.4785678188027382
New Mexico,2014,7,1,0,1,0.4785678188027382,0,0.4785678188027382
New Mexico,2014,8,3,0,3,1.4357034564082145,0,1.4357034564082145
New Mexico,2014,9,2,1,1,0.9571356376054764,0.4785678188027382,0.4785678188027382
New Mexico,2014,10,2,0,1,0.9571356376054764,0,0.4785678188027382
New Mexico,2014,11,0,0,0,0,0,0
New Mexico,2014,12,1,0,1,0.4785678188027382,0,0.4785678188027382
New Mexico,2015,1,1,1,0,0.4786312677362799,0.4786312677362799,0
New Mexico,2015,2,0,0,0,0,0,0
New Mexico,2015,3,1,6,1,0.4786312677362799,2.87178760641768,0.4786312677362799
New Mexico,2015,4,0,0,0,0,0,0
New Mexico,2015,5,0,0,0,0,0,0
New Mexico,2015,6,2,2,1,0.95726253547256,0.95726253547256,0.4786312677362799
New Mexico,2015,7,0,0,0,0,0,0
New Mexico,2015,8,0,0,0,0,0,0
New Mexico,2015,9,3,3,0,1.43589380320884,1.43589380320884,0
New Mexico,2015,10,1,0,0,0.4786312677362799,0,0
New Mexico,2015,11,1,0,0,0.4786312677362799,0,0
New Mexico,2015,12,2,1,1,0.95726253547256,0.4786312677362799,0.4786312677362799
New Mexico,2016,1,1,0,1,0.4780960303686599,0,0.4780960303686599
New Mexico,2016,2,0,0,0,0,0,0
New Mexico,2016,3,2,0,1,0.9561920607373198,0,0.4780960303686599
New Mexico,2016,4,1,0,0,0.4780960303686599,0,0
New Mexico,2016,5,1,1,0,0.4780960303686599,0.4780960303686599,0
New Mexico,2016,6,0,0,0,0,0,0
New Mexico,2016,7,2,1,0,0.9561920607373198,0.4780960303686599,0
New Mexico,2016,8,2,0,1,0.9561920607373198,0,0.4780960303686599
New Mexico,2016,9,1,0,0,0.4780960303686599,0,0
New Mexico,2016,10,1,0,0,0.4780960303686599,0,0
New Mexico,2016,11,1,1,0,0.4780960303686599,0.4780960303686599,0
New Mexico,2016,12,1,1,0,0.4780960303686599,0.4780960303686599,0
New Mexico,2017,1,0,0,0,0,0,0
New Mexico,2017,2,2,0,1,0.9561216645695731,0,0.4780608322847866
New Mexico,2017,3,2,1,0,0.9561216645695731,0.4780608322847866,0
New Mexico,2017,4,0,0,0,0,0,0
New Mexico,2017,5,0,0,0,0,0,0
New Mexico,2017,6,3,2,1,1.4341824968543595,0.9561216645695731,0.4780608322847866
New Mexico,2017,7,2,1,0,0.9561216645695731,0.4780608322847866,0
New Mexico,2017,8,2,1,0,0.9561216645695731,0.4780608322847866,0
New Mexico,2017,9,1,1,0,0.4780608322847866,0.4780608322847866,0
New Mexico,2017,10,2,2,0,0.9561216645695731,0.9561216645695731,0
New Mexico,2017,11,2,1,0,0.9561216645695731,0.4780608322847866,0
New Mexico,2017,12,1,0,0,0.4780608322847866,0,0
Oklahoma,2014,1,2,4,3,0.5157048899395517,1.031409779879103,0.7735573349093274
Oklahoma,2014,2,1,1,0,0.25785244496977583,0.25785244496977583,0
Oklahoma,2014,3,0,0,0,0,0,0
Oklahoma,2014,4,0,0,0,0,0,0
Oklahoma,2014,5,2,0,2,0.5157048899395517,0,0.5157048899395517
Oklahoma,2014,6,0,0,0,0,0,0
Oklahoma,2014,7,1,3,0,0.25785244496977583,0.7735573349093274,0
Oklahoma,2014,8,1,0,1,0.25785244496977583,0,0.25785244496977583
Oklahoma,2014,9,5,1,2,1.2892622248488792,0.25785244496977583,0.5157048899395517
Oklahoma,2014,10,3,2,0,0.7735573349093274,0.5157048899395517,0
Oklahoma,2014,11,1,0,0,0.25785244496977583,0,0
Oklahoma,2014,12,1,1,0,0.25785244496977583,0.25785244496977583,0
Oklahoma,2015,1,4,2,3,1.0231487402481136,0.5115743701240568,0.7673615551860852
Oklahoma,2015,2,1,1,0,0.2557871850620284,0.2557871850620284,0
Oklahoma,2015,3,1,0,0,0.2557871850620284,0,0
Oklahoma,2015,4,2,1,0,0.5115743701240568,0.2557871850620284,0
Oklahoma,2015,5,1,0,0,0.2557871850620284,0,0
Oklahoma,2015,6,0,0,0,0,0,0
Oklahoma,2015,7,2,1,0,0.5115743701240568,0.2557871850620284,0
Oklahoma,2015,8,3,2,1,0.7673615551860852,0.5115743701240568,0.2557871850620284
Oklahoma,2015,9,2,0,0,0.5115743701240568,0,0
Oklahoma,2015,10,2,1,3,0.5115743701240568,0.2557871850620284,0.7673615551860852
Oklahoma,2015,11,3,3,0,0.7673615551860852,0.7673615551860852,0
Oklahoma,2015,12,2,1,0,0.5115743701240568,0.2557871850620284,0
Oklahoma,2016,1,1,0,0,0.2546907023376277,0,0
Oklahoma,2016,2,1,0,1,0.2546907023376277,0,0.2546907023376277
Oklahoma,2016,3,3,1,0,0.7640721070128831,0.2546907023376277,0
Oklahoma,2016,4,1,1,0,0.2546907023376277,0.2546907023376277,0
Oklahoma,2016,5,3,1,2,0.7640721070128831,0.2546907023376277,0.5093814046752554
Oklahoma,2016,6,3,0,0,0.7640721070128831,0,0
Oklahoma,2016,7,2,2,0,0.5093814046752554,0.5093814046752554,0
Oklahoma,2016,8,3,1,0,0.7640721070128831,0.2546907023376277,0
Oklahoma,2016,9,2,3,0,0.5093814046752554,0.7640721070128831,0
Oklahoma,2016,10,3,1,2,0.7640721070128831,0.2546907023376277,0.5093814046752554
Oklahoma,2016,11,3,1,0,0.7640721070128831,0.2546907023376277,0
Oklahoma,2016,12,2,0,1,0.5093814046752554,0,0.2546907023376277
Oklahoma,2017,1,2,0,1,0.508735497222813,0,0.2543677486114065
Oklahoma,2017,2,5,4,1,1.2718387430570324,1.017470994445626,0.2543677486114065
Oklahoma,2017,3,2,0,0,0.508735497222813,0,0
Oklahoma,2017,4,2,1,0,0.508735497222813,0.2543677486114065,0
Oklahoma,2017,5,5,1,2,1.2718387430570324,0.2543677486114065,0.508735497222813
Oklahoma,2017,6,3,0,1,0.7631032458342194,0,0.2543677486114065
Oklahoma,2017,7,5,1,1,1.2718387430570324,0.2543677486114065,0.2543677486114065
Oklahoma,2017,8,2,1,1,0.508735497222813,0.2543677486114065,0.2543677486114065
Oklahoma,2017,9,1,0,0,0.2543677486114065,0,0
Oklahoma,2017,10,6,4,2,1.5262064916684388,1.017470994445626,0.508735497222813
Oklahoma,2017,11,5,4,2,1.2718387430570324,1.017470994445626,0.508735497222813
Oklahoma,2017,12,6,2,0,1.5262064916684388,0.508735497222813,0
Georgia,2014,1,2,1,0,0.19866343216110652,0.09933171608055326,0
Georgia,2014,2,0,0,0,0,0,0
Georgia,2014,3,1,1,0,0.09933171608055326,0.09933171608055326,0
Georgia,2014,4,3,4,0,0.29799514824165974,0.39732686432221304,0
Georgia,2014,5,3,2,1,0.29799514824165974,0.19866343216110652,0.09933171608055326
Georgia,2014,6,4,2,2,0.39732686432221304,0.19866343216110652,0.19866343216110652
Georgia,2014,7,7,3,2,0.6953220125638728,0.29799514824165974,0.19866343216110652
Georgia,2014,8,6,5,1,0.5959902964833195,0.4966585804027663,0.09933171608055326
Georgia,2014,9,4,2,1,0.39732686432221304,0.19866343216110652,0.09933171608055326
Georgia,2014,10,6,6,1,0.5959902964833195,0.5959902964833195,0.09933171608055326
Georgia,2014,11,3,0,0,0.29799514824165974,0,0
Georgia,2014,12,3,3,0,0.29799514824165974,0.29799514824165974,0
Georgia,2015,1,5,4,2,0.4912340752965555,0.3929872602372445,0.19649363011862225
Georgia,2015,2,1,1,0,0.09824681505931113,0.09824681505931113,0
Georgia,2015,3,2,1,0,0.19649363011862225,0.09824681505931113,0
Georgia,2015,4,4,2,0,0.3929872602372445,0.19649363011862225,0
Georgia,2015,5,4,5,4,0.3929872602372445,0.4912340752965555,0.3929872602372445
Georgia,2015,6,6,5,1,0.5894808903558667,0.4912340752965555,0.09824681505931113
Georgia,2015,7,4,4,1,0.3929872602372445,0.3929872602372445,0.09824681505931113
Georgia,2015,8,3,1,1,0.29474044517793335,0.09824681505931113,0.09824681505931113
Georgia,2015,9,4,2,1,0.3929872602372445,0.19649363011862225,0.09824681505931113
Georgia,2015,10,6,3,2,0.5894808903558667,0.29474044517793335,0.19649363011862225
Georgia,2015,11,9,4,4,0.8842213355338,0.3929872602372445,0.3929872602372445
Georgia,2015,12,10,8,3,0.9824681505931112,0.7859745204744889,0.29474044517793335
Georgia,2016,1,12,4,1,1.1648348021576622,0.38827826738588744,0.09706956684647186
Georgia,2016,2,7,3,1,0.679486967925303,0.29120870053941555,0.09706956684647186
